player,base_prediction,adjusted_base,enhanced_prediction,minimax_adjustment,performance_penalty,volume_consistency,absence_penalty,total_adjustment,prob_lt5,prob_5_10,prob_10_15,prob_15_20,prob_20_25,prob_25_30,prob_30plus,prob_ge8,prob_ge10,prob_ge12,prob_ge15,prob_ge18,prob_ge20,prob_ge25,prob_ge30,p10,p25,p50,p75,p90,mean,std,latest_week
Jake Tonges,8.892369863504776,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,6
Marquise Brown,9.119318644364304,0.0,0.7259870158709704,0.04028406778178484,0.5639769489449877,1.0,-11.0,-9.395738983273228,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,5
Mason Taylor,9.307574831552767,0.0,0.7259870158709704,-0.03825748315527662,-0.2678023820869363,1.0,-11.0,-10.306059865242213,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,14
Dyami Brown,8.746759090881529,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,16
Brandin Cooks,8.712212457336303,0.0,0.7259870158709704,-0.10372124573363034,-0.7260487201354122,1.0,-11.0,-10.829769965869042,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,18
Gabe Davis,6.380403749548422,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,6
Noah Brown,8.587194150761785,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,12
Noah Gray,6.995140495498335,0.0,0.7259870158709704,0.09190964189174995,1.2867349864844992,0.0,-11.0,-9.62135537162375,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,15
Gunnar Helm,7.160265122221753,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,13
Keon Coleman,8.38695687668192,0.0,0.5678529284508685,0.1613664418801898,0.6811301863226559,1.0,-11.0,-9.157503371797155,0.6733,0.155,0.0994,0.0469,0.0181,0.0056,0.0017,0.2235,0.1717,0.1253,0.0723,0.0379,0.0254,0.0073,0.0017,0.0,0.0,0.5678529284508685,7.211890576446906,13.269710598797046,4.23206967520196,5.973638187896888,10
Mark Andrews,10.620962086138197,0.0,0.49843029051790577,0.05103522902642341,-2.7306734602967375,0.0,-10.5,-13.179638231270314,0.6981,0.1603,0.0908,0.0377,0.0101,0.0026,0.0004,0.1973,0.1416,0.0971,0.0508,0.0247,0.0131,0.003,0.0004,0.0,0.0,0.49843029051790577,6.447008703304866,11.8322112252635,3.7859535295414912,5.344618411266234,14
Cade Otton,10.238191795006829,0.13896461541837368,0.49268151781487823,0.12350707691632534,-0.22273425650478024,1.0,-11.0,-10.099227179588455,0.6984,0.1602,0.0906,0.0376,0.01,0.0028,0.0004,0.1969,0.1414,0.0968,0.0508,0.0246,0.0132,0.0032,0.0004,0.0,0.0,0.49268151781487823,6.432018241860261,11.833776247704746,3.781673448093267,5.343999566246748,12
Jalen Tolbert,9.300506621031047,0.0,0.48878083280962237,0.0585460975198763,-0.44835463472173304,0.0,-11.0,-11.389808537201857,0.6776,0.1527,0.098,0.0469,0.0176,0.0056,0.0016,0.2211,0.1697,0.1239,0.0717,0.0376,0.0248,0.0072,0.0016,0.0,0.0,0.48878083280962237,7.132118390899388,13.194476795886986,4.190162009336511,5.94622601739667,4
Sterling Shepard,8.542216004948447,0.0,0.4216617703874885,-0.029777156050400145,0.4324487965360873,0.0,-11.0,-10.597328359514313,0.7414,0.1692,0.0687,0.0176,0.0028,0.0003,0.0,0.1438,0.0894,0.052,0.0207,0.0075,0.0031,0.0003,0.0,0.0,0.0,0.4216617703874885,5.197767055151898,9.497960890331303,3.051574718238282,4.3040456556510875,12
Noah Fant,9.957416823383996,0.0,0.4211862123965123,-0.0124083490050662,-0.43219177636879724,1.0,-11.0,-10.444600125373864,0.6804,0.1527,0.0963,0.046,0.0176,0.0054,0.0016,0.2192,0.1669,0.122,0.0706,0.037,0.0246,0.007,0.0016,0.0,0.0,0.4211862123965123,7.083545267028228,13.119926098657775,4.153275855777677,5.921904556532511,11
Malik Washington,9.78968371421525,0.0,0.38166177038748844,-0.09468265713581073,-0.748778599950675,0.0,-11.0,-11.843461257086485,0.7428,0.1687,0.0681,0.0173,0.0028,0.0003,0.0,0.1417,0.0885,0.051,0.0204,0.0076,0.0031,0.0003,0.0,0.0,0.0,0.38166177038748844,5.161470981570031,9.466004667990559,3.032740087320304,4.295428474669216,13
Evan Engram,8.596822583262982,0.0,0.36524685404901674,0.030992204170184223,-0.025775808284088517,1.0,-11.0,-9.994783604113904,0.7025,0.1591,0.0896,0.0363,0.0095,0.0025,0.0005,0.1934,0.1384,0.0949,0.0488,0.0239,0.0125,0.003,0.0005,0.0,0.0,0.36524685404901674,6.303509873478505,11.712537387557925,3.715386499923985,5.301851242996187,13
Demario Douglas,9.395313197926189,0.0,0.34813588994966016,0.051067673437023856,0.7032807614516678,0.0,-11.0,-10.245651565111308,0.7444,0.1679,0.0677,0.0169,0.0028,0.0003,0.0,0.1412,0.0877,0.0503,0.02,0.0074,0.0031,0.0003,0.0,0.0,0.0,0.34813588994966016,5.122767055151898,9.439928860077163,3.0144262310375645,4.282202342907437,17
Calvin Austin III,8.911570384062786,0.0,0.3381358899496601,-0.14560148285072314,-1.2680992688439505,0.0,-11.0,-12.413700751694673,0.7448,0.1679,0.0672,0.0171,0.0027,0.0003,0.0,0.1408,0.0873,0.0505,0.0201,0.0072,0.003,0.0003,0.0,0.0,0.0,0.3381358899496601,5.112767055151897,9.412960890331302,3.00734603070136,4.275617463831889,12
Elijah Moore,11.086413369962303,0.0,0.27313588994966015,-0.23308578144067482,-3.1684893589736114,0.0,-11.0,-14.401575140414286,0.7477,0.1664,0.0665,0.0165,0.0026,0.0003,0.0,0.1385,0.0859,0.0497,0.0194,0.0068,0.0029,0.0003,0.0,0.0,0.0,0.27313588994966015,5.047767055151898,9.35600466799056,2.9742234508751144,4.25440735795337,18
Xavier Worthy,11.82695194938263,0.0,0.24480255661632677,-0.06912376636683444,-2.5248663645678406,1.0,-11.0,-12.593990130934674,0.7488,0.166,0.0661,0.0162,0.0026,0.0003,0.0,0.1379,0.0852,0.0495,0.0191,0.007,0.0029,0.0003,0.0,0.0,0.0,0.24480255661632677,5.019433721818564,9.337248934761348,2.9617259058102245,4.248291136698188,13
Elic Ayomanor,7.09045591205165,0.0,0.0981358899496601,-0.1604741626337364,-1.2813191384361549,1.0,-11.0,-11.441793301069891,0.7563,0.1617,0.0642,0.0149,0.0026,0.0003,0.0,0.1342,0.082,0.0458,0.0178,0.0065,0.0029,0.0003,0.0,0.0,0.0,0.0981358899496601,4.872767055151898,9.190582268094682,2.88638812744561,4.19765677901412,13
